,C,Cv_score,Test_score
0,0.0001,0.6920965945808073,0.6865671641791045
1,0.00023357214690901212,0.7141465639375919,0.6716417910447762
2,0.000545559478116852,0.7182871962797649,0.6716417910447762
3,0.0012742749857031334,0.6921204200297477,0.6567164179104478
4,0.002976351441631319,0.6921204200297477,0.6567164179104478
5,0.0069519279617756054,0.6921204200297477,0.6567164179104478
6,0.01623776739188721,0.6921204200297477,0.6567164179104478
7,0.0379269019073225,0.6921204200297477,0.6567164179104478
8,0.08858667904100823,0.6921204200297477,0.6567164179104478
9,0.2069138081114788,0.6921204200297477,0.6567164179104478
10,0.4832930238571752,0.6921204200297477,0.6567164179104478
11,1.1288378916846884,0.6921204200297477,0.6567164179104478
12,2.6366508987303554,0.6921204200297477,0.6567164179104478
13,6.1584821106602545,0.6921204200297477,0.6567164179104478
14,14.38449888287663,0.6921204200297477,0.6567164179104478
15,33.59818286283781,0.6921204200297477,0.6567164179104478
16,78.47599703514607,0.6921204200297477,0.6567164179104478
17,183.29807108324337,0.6921204200297477,0.6567164179104478
18,428.1332398719387,0.6921204200297477,0.6567164179104478
19,1000.0,0.6921204200297477,0.6567164179104478
