,drug,features,accuracy_training,precision_s,precision_r,recall_s,recall_r,accuracy
0,Cef,genexp,0.8052434456928839,0.5853658536585366,0.6153846153846154,0.7058823529411765,0.48484848484848486,0.5970149253731343
