,Strain,Cef,Index,genexp_1,genexp_2,gpa_1,gpa_2,snps_1,snps_2
264,F2064,1.0,264,-38.69259445114672,27.155910691098764,21.22532649653228,3.7186123122154235,-62.45702929660702,30.343846050828674
266,F2073,1.0,266,-3.91503617716971,-2.5900330469100266,4.027127858684801,-6.930214332332845,-35.939542926384235,-21.34152982223909
267,F2075,1.0,267,-40.891393263252816,-9.106478452106048,-6.043531957121823,-1.1098176492347642,29.915869828299062,-3.2785845137865763
270,F2093,0.0,270,-37.96832202719839,42.23254792640347,-7.391901435727879,-1.4062849623027809,31.184087900698668,-8.308244078936298
271,F2097,1.0,271,-19.35309227580924,-23.29672034409853,21.282900210080097,3.719604681479435,-63.29294700380092,32.62158292617208
272,F2098,1.0,272,-31.400379171170737,15.9075262009048,-2.878049616616647,2.8319786345031126,19.290414321368363,10.774086882560525
273,F2119,1.0,273,-0.020648068648655673,-25.171827225919362,-7.973637087590707,16.38588473499581,24.703536861555126,19.52913871130916
275,F2137,1.0,275,93.99597908881391,54.02954413158537,-8.204048871097648,16.901693848652606,28.58378383678269,20.462560529785932
276,F2148,1.0,276,-22.00632979595411,12.773784989295228,-8.209942598855832,16.964586106143067,28.96546602322282,21.429780010531502
277,F2165,1.0,277,104.03423743656984,59.827113334014705,-8.198685694090765,16.90471470182282,28.82009499948394,20.930429013663215
278,F2166,1.0,278,-5.789785467919439,-8.22758570922152,-8.161202738442926,16.872241380019865,28.88250625943324,21.809432044932905
279,F2167,1.0,279,12.65555535924758,21.67615614988899,20.89646353680162,3.5569453211043864,-63.21058080016205,32.03318868340101
281,F2176,0.0,281,-48.14080990249713,29.5739494462862,-3.824810344693738,0.18153011593390111,17.085499745761023,21.826662217226854
282,F2199,1.0,282,-17.247532676415304,33.16924344721518,-2.8453683097177525,13.415238838048367,25.6804110227981,5.91076193053744
285,F2230,1.0,285,95.93347254009994,61.18324248150667,-7.0727525010440875,-0.9695127047048597,27.86245381163683,3.517024431289208
286,F2234,1.0,286,47.09779591001444,21.921774528884423,-8.100229221905135,16.933637916818636,28.703677282852222,21.04041370520821
287,F2235,1.0,287,-16.690654065172854,-3.991469046583028,-2.4767292107383594,12.360493040559259,24.884648293627695,5.704837418810179
288,F2236,1.0,288,24.633646505433745,35.87841830138188,-4.262570123648805,-2.3943261330635934,25.183012844259462,-0.7805330971640885
289,F2240,1.0,289,48.14555238046063,17.872858232062065,-2.8396098430882626,13.37013572114406,25.617865277524363,5.916842564339127
290,M70563004,1.0,290,31.585644384225283,41.71499379651071,-4.21947812330746,2.6615491218727882,22.197650942092448,10.15382859917267
292,M70565254,1.0,292,-65.48483974630555,21.218376481788017,-7.530908379041094,-1.1652672028749507,28.46501906644443,0.37885974245727283
293,M70565897,1.0,293,1.6480191118868932,-5.028117185675286,-4.191841619507578,2.1819736605029583,28.43039336460875,2.6419288780849186
297,M70638412,1.0,297,-6.173204840455874,28.543044755774783,16.301820119200748,-2.158406474136469,-60.08505812198968,24.08070128898467
299,M70640096,0.0,299,18.48200296430959,8.439760939077292,-5.125098725818242,2.1930144026958356,22.565861713156647,16.032190809136445
300,M70641593,0.0,300,-1.7060726980001208,-15.802054506836265,-7.470491971767403,15.178128152457642,29.067625691291614,19.077689177712244
301,M70646050,0.0,301,126.1184247070637,38.01190953911555,-6.548246452347182,-1.5727552396288056,25.569424115895433,3.8082016218058783
302,M70646077,0.0,302,61.584748040381676,8.894412663662074,-4.336999297410562,4.2817071074866035,24.452171183450933,5.558876153549669
303,M70647319,1.0,303,52.03355393769139,18.372833597582005,-6.140873398634471,-2.0242568149052547,27.90248505788752,-2.9190843271987603
304,M70649365,0.0,304,2.924224428570367,-10.242273506909171,-6.818080586655128,13.10134185765597,28.472382846922432,18.82256395925407
305,M70652746,1.0,305,-27.50406241109887,25.605806953254046,-6.7862532214690265,-4.931006082009284,26.57676972865516,0.20836542811942138
306,M70656672,0.0,306,-26.94962445098614,-10.586484807421094,-8.742210019863673,13.92520132361355,30.688694366276916,9.043884303347916
307,M70663247,0.0,307,-23.38566548591342,19.35966765570744,4.745744524228412,-3.9892495667289865,-32.840949287838605,-20.79514202152859
308,MHH0147,0.0,308,-58.82698731968737,39.31068823763423,-4.574205681908292,-3.130100952149884,20.261499060345226,1.1482231795256013
309,MHH0426,0.0,309,-68.65474206666714,2.261505761127633,-2.9293525097274005,4.5911521166446025,18.702821309802932,19.587540496698026
310,MHH0927,0.0,310,-59.8653256453739,25.930932694975276,-5.583305478631075,-2.656531171728801,26.253268538840675,-4.134927946967046
311,MHH0985,1.0,311,-75.56131941384433,25.70845101187442,-4.668275699676846,0.05350612532782861,25.435918414041954,8.033682427093233
313,MHH14929,0.0,313,30.54164362107678,-10.438724168686823,-6.095324443465451,-0.18560015004638153,24.313327016863628,9.267957372639657
315,MHH15015,0.0,315,-52.47401584002666,54.92383421652082,-5.5738845704512805,5.507972456021836,24.58554876840849,6.940471838222294
316,MHH15083,1.0,316,24.43364864617372,-12.44051540451223,-3.571881296752519,12.811594548105443,25.174763729421382,6.919093849497884
317,MHH15103,1.0,317,16.77818149220471,-28.350025332800772,4.655947299640682,-4.36156490967253,-38.47243922555983,-13.873165325878063
318,MHH15151,0.0,318,9.552952343837715,-37.39181560008804,-5.863493909723746,-4.889215145543554,27.400916412999255,-7.939597082330593
320,MHH15204,0.0,320,16.39216503893524,11.931503817161131,2.5234367672437736,-10.43468117707343,-31.435970711996937,-46.40209375603076
321,MHH1525,1.0,321,30.46468536773387,1.6738831017308455,4.929707894798661,-8.597025514352008,-41.0118029917141,-14.038255581734298
322,MHH15275,0.0,322,-2.4470885788258925,-30.14879509717439,-3.451595536676607,12.61836324668716,25.393943843383806,6.2763315644061635
323,MHH15280,0.0,323,39.84682797195362,-27.34401548239261,-5.671105151556215,0.6102377971812949,24.63281968266566,-4.183270799984626
324,MHH15817,1.0,324,10.606955487444834,-15.002723437638005,-4.949073063253338,4.284256739777188,20.364627577811174,20.83424762886672
325,MHH16050,1.0,325,24.367450123896887,-20.093765062995857,-4.980726011409185,-3.5097132465584426,24.44235783283636,0.47448808492178074
328,MHH16379,0.0,328,10.487878266564357,-18.54774759113975,-5.909397244684609,-3.0314240517135342,28.164781256806524,-4.87344806822388
330,MHH16459,1.0,330,33.073986321816896,-4.907108906377479,-7.538848074871375,0.40347010705512254,30.74920876741766,-4.514525188094147
331,MHH16513,0.0,331,34.46649999186114,-9.278846925529631,-5.923551669586047,-2.944930240673557,29.516601838012615,-3.313016871457215
332,MHH16530,1.0,332,41.33544243144007,-8.373551523034562,4.643492404844743,-1.4667541730532117,-32.301080490195076,-24.298201263601918
334,MHH16610,0.0,334,-13.512864323466546,-26.71210042084231,-5.932129965189232,-2.8215415763823195,29.541178314318064,-3.311041221155776
336,MHH16798,0.0,336,19.865305295045506,-8.53946063671653,-5.94720775429629,-2.925284028147513,27.828698489470465,-4.772549897381097
337,MHH16951,1.0,337,53.98766947348651,37.320066205755545,1.3915371725876782,-9.2431520888094,-28.37605899228283,-25.629517259363002
338,MHH17233,1.0,338,1.5297128293683946,20.231137685345175,15.631306516031575,-3.556789549907421,-56.252280764139584,13.250695067000493
339,MHH17247,0.0,339,14.368730288256613,3.149963423828637,-4.430672798079801,3.1389476453433858,20.540765775448836,5.41612311969034
340,MHH17441,1.0,340,-9.5159987245796,-0.8039824572856641,16.191087564317947,-0.09879860172580202,-56.256143290394235,13.337971404130379
341,MHH17501,1.0,341,1.8262584093084728,12.707378460030649,-5.651396701632875,-3.1520123115497487,24.46962213858232,-6.630317297441621
342,MHH17546,1.0,342,37.368055001107756,-25.69171669524732,-5.5398519513358115,-1.7030427481057453,25.12145757522354,1.4420015668053523
343,MHH17767,1.0,343,-2.2199037262815877,9.941581322543735,-5.419969320530961,-2.94261073049206,26.68018362119332,-9.405367769731448
344,MHH17783,1.0,344,9.976580614525112,12.416575521358725,-5.718275852144095,-2.429954482315896,24.99227220818958,3.0659333324982967
346,MHH2419,0.0,346,31.530099746036317,27.917143221342325,-3.69338444943803,2.4291160125925657,23.32932613339999,3.014018353807856
347,MS1,0.0,347,-78.17507928563936,-8.553717817397471,-8.27037760269311,10.498897381393999,31.897607458154457,8.422520535912575
348,MS2,1.0,348,-10.607808524707734,66.27554552401612,-6.54141223665099,-3.8130858293308822,25.81400973378251,0.7537928404002869
349,MS5,0.0,349,-113.21084102787779,30.44749504020397,-6.487305712281886,-4.118900656156787,26.289573103236368,0.1731420714656906
350,PSAE1401,0.0,350,44.53039484760966,-38.595615295556854,-6.035212855588318,-0.5835225527445278,23.060843968982393,-6.341235696354737
351,PSAE1438,0.0,351,32.53429787960413,-39.90310875025007,-6.0393935689008345,-0.5690788822161839,22.895982659316463,-6.32710066207607
352,PSAE1439,0.0,352,-16.37298534367784,-27.41892970740589,-6.145193676912354,-0.5670803177757175,23.395618890710008,-5.939238992175724
353,PSAE1630,0.0,353,36.06187062478381,1.8715754130282656,-5.3896888265537575,3.6247774678262186,28.285057963914657,0.8804846763094787
354,PSAE1635,0.0,354,86.71802674728046,-20.44607257389045,0.5789041408219366,-4.717045311819082,-27.906928067618047,-29.05597005891534
355,PSAE1641,0.0,355,1.3234534715169837,-20.34158493565946,1.4396756873279306,-4.694692638805262,-28.397350346296424,-30.87102592166
356,PSAE1642,0.0,356,24.464370600088486,-5.988722437942777,0.6469466182113728,-4.561398490167721,-27.84817486571308,-29.24518859628942
357,PSAE1645,0.0,357,-25.578012429959795,-26.96242507667961,1.4306805175179897,-4.758028672393866,-28.390187609194665,-30.906230676431957
358,PSAE1647,0.0,358,15.260298481320891,8.450042478994384,0.5807791698407765,-4.60075835003823,-27.457559337482017,-29.153911695866718
359,PSAE1649,0.0,359,-16.60908167475155,-3.106809517622509,0.5812146742189992,-4.550909892178166,-27.408316678082613,-28.936285255688134
360,PSAE1651,0.0,360,-22.75762580813659,-6.449413526874488,0.563830321391295,-4.6252780265077424,-27.69133826716656,-29.179959148069035
361,PSAE1654,0.0,361,-49.23344659141272,1.6923022720330334,0.6515545529015438,-4.711130743346046,-27.442884142180255,-28.8672189141066
362,PSAE1656,0.0,362,10.192986100428866,-21.785587646026922,0.5112649824879807,-4.586315304410351,-27.702548221874856,-29.3250220347816
363,PSAE1742,0.0,363,51.66683609356731,-40.42902233056941,-6.051526237727314,3.216945712923321,26.134959111007415,5.312057968492816
364,PSAE1745,0.0,364,57.76106532242211,-9.783487915417558,-2.6452441633475745,4.384434289215683,21.506231179991875,10.70642383686036
365,PSAE1837,0.0,365,-32.903111117958645,-5.460427902134476,0.5667621873898081,-4.7186690386052295,-27.67264078676987,-29.592951136442576
366,PSAE1872,0.0,366,-30.339227457995705,-0.11833538544768998,-5.171477827353193,2.0894854542776287,28.095130837049968,-0.25331818876082934
367,PSAE1903,0.0,367,-43.82642535118282,-27.175855324283518,-3.361220200634615,3.9562114551974865,27.815923053087634,5.380453254062637
368,PSAE1912,0.0,368,-15.659535679186927,-8.99737232636855,-4.624734176080723,-0.16209028870167685,25.643146077360516,-2.457160485693791
369,PSAE1934,0.0,369,-16.945698312516875,-18.147819365089404,-5.615140321744025,2.1056973424012373,24.204606141815784,10.765108365000941
370,PSAE1970,0.0,370,45.809922058417285,-21.565036848004056,-6.197794320486286,8.139116081140497,27.6508575328462,8.959510677551101
371,PSAE1975,0.0,371,-0.14038269284565214,-9.762942162713925,-7.486498514573453,13.102590743724097,32.15620596008367,4.87621684088689
372,PSAE1984,0.0,372,-44.38692640912959,-14.591290576111131,-6.181470727150307,5.210622593032246,23.99118605796067,7.58303697941777
376,PSAE2139,1.0,376,57.416706364010246,19.940212063834714,14.114273683645255,0.7120734366177306,-55.0133352471909,17.351986236296256
377,PSAE2325,0.0,377,37.55593353507481,-31.593818399944062,-3.827026240763643,-4.093863394794399,14.47760841068671,-0.021080413534512843
378,Vb20477,1.0,378,-40.34869212116123,-9.553705122815122,16.470074403065603,-0.42597743976648594,-60.45727165190734,24.86315890741679
379,Vb3320,1.0,379,34.35176937179314,8.643930400391646,0.47710454219686604,-9.535056736859909,-28.405460320547242,-24.96803502351249
380,ZG02420619,0.0,380,-10.640691591380135,-18.74679763257194,-5.874025082394455,-1.571023526748256,29.238330305534216,-9.055926634698118
381,ZG02488718,0.0,381,-16.46155103575655,-21.973802591491747,1.8829780249182824,-11.150365355884892,-31.698013441337476,-46.9255598753088
382,ZG02512057,0.0,382,11.103881349822258,-18.541453836847506,1.4913780358559257,-12.583236742769893,-31.70083987308356,-46.85181721890792
383,ZG205565,0.0,383,10.320791762502699,-36.11333521039318,-7.448957919530996,-1.787379299657263,28.151751895355613,-5.685955877720794
384,ZG205694,0.0,384,9.955649184323269,-32.70512448492226,-5.4163289422001135,2.568675145365013,28.01443155253465,-0.6776349998093494
385,ZG205710,0.0,385,91.51633675553275,55.67155887572082,-7.323379433715961,-2.874634697590589,27.42004841816772,-10.624581476232144
386,ZG205864,1.0,386,-16.31162076461436,25.66406058341432,-3.7134650179164064,4.859846010837822,22.380544622505735,9.191661424434258
388,ZG302359,0.0,388,-18.41318381786512,-9.974014768710402,-5.934060303647844,0.92413055843706,27.904252948084878,0.8524012239395802
389,ZG302367,0.0,389,-2.916489078731437,-19.723754203507642,-6.300989153514396,-3.9825918098477526,26.593162460322038,-0.7734328827038297
390,ZG302368,0.0,390,44.65699466922269,1.4986555617275163,-4.65292164066513,1.5576840591381327,23.817130849842176,8.109915858866891
391,ZG302370,0.0,391,16.405965233998607,14.912014013677329,-5.222976062637857,2.684829308079765,28.13665247585089,-0.7069440972053229
392,ZG302383,0.0,392,0.20915399145102626,-5.785284370507645,1.4389062163497155,-8.354964640434234,-32.18465848596477,-22.963453392731022
393,ZG302431,0.0,393,-49.04859863162774,-5.207097112800621,-8.152725647925314,9.23999214565692,30.032762358540904,12.668432684390467
394,ZG302432,0.0,394,19.691065760071893,-45.68606459959079,-5.032743184498533,-1.9368787538928318,22.42693202232427,1.9144219807902658
395,ZG302442,0.0,395,-57.35402518805178,18.483442229452983,3.367145071881316,-11.712826097227241,-33.65462304827538,-40.474347253873624
396,ZG302451,0.0,396,128.5859783605613,17.451256582899145,-5.89793068423454,-2.6188039163980363,24.221617255148562,2.0536076440256252
397,ZG314696,0.0,397,-18.92622512796765,-23.49590040862113,-6.9255796128445635,-1.0760072132623266,28.147876373623706,4.193087346959281
398,ZG314738,0.0,398,10.734706886471628,-26.96409681350638,1.5382179007937926,-11.83888895946663,-30.272461886108232,-47.779611232196956
399,ZG314777,0.0,399,124.40267733887917,31.20699732733086,-6.136916955219124,-4.048104571129566,25.808464695294195,-3.0529385880911803
400,ZG316694,0.0,400,40.74344205277165,-36.146502462681525,-5.953534763599616,-1.5311149524576333,26.03641024233976,-4.564164126552718
401,ZG316704,0.0,401,48.537574882915564,-1.4418570728065947,4.7234713328499875,-0.6548577372465711,-31.552463026518925,-26.99396476889632
402,ZG316716,0.0,402,34.58845433497404,10.070776336973253,-5.585871655020625,-1.9334516775041948,23.72092054238046,5.608402825742395
403,ZG316722,0.0,403,96.79068577312601,55.92499986422597,1.5863712482220989,-7.738002533487463,-29.832843101354573,-26.124405481613326
404,ZG322541,1.0,404,12.335994389265831,-11.230833684727042,-3.342517268000088,4.9105996708039505,22.48119119373975,10.508349272750209
405,ZG5003493,0.0,405,5.982105002412095,-29.101606198111668,-4.910709866355096,0.9347696659501832,26.47743950234617,7.646146635622877
406,ZG5021922,1.0,406,-13.315959234414589,-8.943382780330705,4.9034277104946025,-5.7877947401951015,-39.42085873157357,-11.531952289659245
407,ZG5048010,1.0,407,26.456260972075157,13.748922138317836,6.494490323103276,-5.378158794928563,-41.513071386574026,-8.166971879069564
408,ZG5051896,1.0,408,-1.0696638731800445,-13.681134199896944,-3.311231118984447,1.3044102184667103,14.318906416143637,24.676281970710875
409,ZG5089456,1.0,409,-14.024041112639576,-6.267485590610875,-3.0331627891353232,5.942464059840736,22.873216105836637,13.808989915249917
410,ZG8006959,1.0,410,-20.772130259479987,-9.283433869675557,6.531615345059108,-5.239819017848735,-41.36613134681579,-8.461153307033165
411,ZG8038581181,1.0,411,-13.208840305117686,-17.007356153130722,-6.9238358123552315,-3.2076207916257804,25.57438643573231,0.6244070321483974
412,ZG8510487,1.0,412,23.834820626155704,-11.492154608983942,-2.1383483568903228,6.308261666816508,22.044695737381414,12.253738145511079
413,ZG8525123,1.0,413,-29.130672649650016,0.9276972296549493,-2.3095248063047262,6.302929907526877,22.076793734932995,12.373084808446471
