,Strain,Cip,Index,genexp_1,genexp_2,gpa_1,gpa_2,snps_1,snps_2
179,ESP063,1.0,179,-22.314990163915862,-26.47139648769087,-69.37716736501892,72.53037645893988,-137.75280051875623,106.25963941723948
180,ESP064,1.0,180,2.404483854126337,-87.4720591471013,-23.999925338873805,-13.12727391301411,-99.43164021141419,150.7915911062386
181,ESP066,1.0,181,138.8701899161355,33.1003808531015,-63.886587160291995,57.970003513665475,-138.13819552983495,105.82677105963008
182,ESP067,0.0,182,190.43000680234238,-10.83292289343586,-18.208051056857762,-9.241015648891475,-96.6295119786288,-51.993777515868395
183,ESP068,1.0,183,180.55773753112695,90.47754952688564,72.75886273195775,30.64246974639609,303.62246764401704,74.80456355572116
184,ESP069,1.0,184,183.53088459068653,91.21191592694456,-24.669184878923726,-14.341708269252871,-103.52663405892751,139.36083721011676
185,ESP070,1.0,185,158.68386908921437,0.18427012001678075,37.13771013820835,26.818981701577478,159.25382174384984,-13.966820117820925
186,ESP071,1.0,186,151.5207294004845,-40.04792581504069,-70.07684550876601,73.34713106414083,-141.45768041556155,100.21221281977601
187,ESP072,0.0,187,159.81541734791804,31.659045702215813,-15.626393027070227,-9.705848757738519,-173.88312660556278,-73.76103514330983
188,ESP073,1.0,188,173.48536818573376,-19.329073939470643,-15.60501830798859,-9.656550604641515,-173.4828100585489,-73.6134347642728
189,ESP074,1.0,189,185.62498458298026,4.816474841137145,-67.70317614925473,71.73285458425194,-140.77413143007993,99.82550622880721
190,ESP075,1.0,190,97.4394008801652,-31.34405406794073,-6.393725120254013,-29.547671119535657,165.98708149469232,-89.67798384300609
191,ESP076,0.0,191,69.36784169719311,73.81283450719887,-6.404644886534806,-29.88475900868631,162.76462607561908,-91.54081338816206
192,ESP077,0.0,192,-18.81798294391241,-67.62104748641987,-24.899124775795613,-24.773663968958818,91.52720320235808,-88.71455478099396
193,ESP078,1.0,193,51.435377651098214,65.98894426515034,-25.13362149433507,-12.818230972826983,-105.83287774790021,132.9679648400532
194,ESP079,1.0,194,92.10099835088313,61.320734833835914,-68.63547215958505,71.20529302859124,-138.36094318429846,105.95759408504115
196,ESP082,1.0,196,129.43654373779117,36.91116975689332,-67.90651753813928,70.50687630153503,-139.64648785559228,105.299105226626
197,ESP083,1.0,197,90.23321985556676,64.7850117689819,-68.44153332206949,71.75783693576274,-139.14107650609554,105.39245964717193
198,ESP084,1.0,198,108.70495972862993,64.44705286754149,-24.605174197906358,-14.231352749359502,-102.75723733887162,148.8070402537025
199,ESP088,1.0,199,89.09565180364855,58.74394759510553,-69.64279964555013,72.8666725521561,-139.12082071393647,105.07036379163037
200,ESP091,1.0,200,65.70527716768424,54.820039532082696,72.59495764235555,29.437939877622682,304.26999710801636,69.28690232609544
201,F1659,1.0,201,-86.93304120135834,97.09473151300244,15.596620512884122,7.556938526615178,136.87653141502892,44.17955198553406
202,F1688,1.0,202,-50.86675393567899,-30.71059818602507,-1.327078504717445,-5.13444534821517,-89.24583656480716,-85.18826215729595
203,F1689,1.0,203,-17.615550305213766,-59.81737323868377,-2.1034411675196294,-5.711400692040814,-91.63272823746871,-76.33073339206341
204,F1697,1.0,204,14.987196267874124,84.29928708229734,79.79391353333887,8.248602313392494,308.81850525219744,67.77568889760921
206,F1712,1.0,206,44.733278843070465,-5.064075352233842,-56.196074623359905,60.87645999104461,-174.90926384004806,88.0668547940426
207,F1724,1.0,207,40.3295739632255,50.066011594099066,79.89576865292459,8.821823229788583,309.4837031695977,75.06915928079215
208,F1727,0.0,208,-109.15865509455698,4.620527215047485,-18.815080875252118,-6.291899615274879,-167.76493369955963,-87.8678710245508
209,F1741,1.0,209,51.394352525771986,85.41652846418738,80.40663984316235,10.118786181294727,341.58542403435746,52.477131058967466
210,F1745,1.0,210,59.287116823747816,4.843714719499995,-71.96745583334751,77.67723927640552,-138.37092160740636,101.06954965890108
211,F1746,1.0,211,89.916242274498,88.74602479418064,73.78182954507619,-3.4894684849943944,312.83179026062993,82.31662536413921
212,F1747,1.0,212,-80.96065646998463,81.62984036965867,79.97518636884361,10.321385718568667,312.43273807511787,82.34487171175219
213,F1748,1.0,213,-87.79491536836612,20.815891990481685,-21.15273142548485,-15.663100197926731,-140.7032449927087,-56.48640986576953
214,F1752,1.0,214,-69.34065192017296,12.9105782504399,-14.323010140400319,-5.43484098763216,-132.08175380594176,7.340608748025392
215,F1754,1.0,215,-22.478141091286723,90.02888928266538,9.613520246349957,-0.6859232803169968,225.28363624469847,-1.8642341726685185
216,F1757,1.0,216,133.05047875426123,21.103719853870405,-19.132017547776897,-10.00632418963215,-163.72598358015148,-106.87884110865319
217,F1758,0.0,217,-159.73704630153867,86.11829603776287,-21.816090609962156,-16.373881224287167,-182.53221349572976,-20.127583272144914
218,F1759,1.0,218,42.51266581051595,-87.43987749414815,-14.910737586783123,-7.185315256365699,-163.1275246876498,-101.004547104491
219,F1760,1.0,219,-66.24103780657487,44.7603906706703,-14.46721980991611,-4.912631766156256,-132.25670840955686,8.207317128713557
220,F1763,1.0,220,-68.25500153357969,1.522083485489509,-20.644808880133468,-12.218706741301384,-163.73974173178496,-107.1130365294387
222,F1775,1.0,222,20.364063306968163,-49.97851725782683,-20.265826272438265,-13.680506358677707,-172.49136250281975,-82.70873634386272
223,F1787,1.0,223,-50.81413534263187,-20.378139060015883,-18.560842591449422,-9.762945944736899,-140.89184708778708,-55.391313390345594
224,F1789,1.0,224,14.50271564775173,71.63171006062183,-14.23512131943483,-5.268117657087355,-131.18372870554924,-17.986850056612777
